item_id,title,current_tags,suggested_add_tags,suggested_folder,suggested_correspondent,confidence,reason,source_query
5bKWN9u8KRh-bAUxfJvd8Xx-1R3d5tsfVCj-6Lmnmu1MeNd,In Pursuit of World Class Excellence.pdf,,bank;insurance;invoice,,,0.70,matched bank statement search; matched insurance/policy search; matched invoice/faktura search,"!exist:folder; content:""invoice""; content:""policy""; content:""statement""; inbox:yes"
7WB3KBC5At6-ryQj13mdhKX-hahFE4GxWwv-Uq3cLrVf41K,individual_liberty_tucker.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
33QPFxPKhAQ-tfdPW4j5kFr-BSGgCUU8uXX-uZcQqempQLR,IneAndFinInMac.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
8s1PtbdHFKJ-4YnVYxbuahY-RS3wpoLUJEK-u2yWRd4gfmk,inequality_and_progress_harris.pdf,,bank,,,0.65,matched bank statement search,"!exist:folder; content:""statement""; inbox:yes"
9PrZgksfUgY-pE9oN2odKWj-ieKMF91UobH-vYTVeb4WAek,Inflation definition of LvM.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
8UaVsmAUtkP-5Pt5DYryNvh-ciSe7oAzL2m-7Co8bXHkqxh,inflation.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
ArEjWHLC8Ha-gWCMJ8fYzjp-T81uAXNHBax-ZtjwcMBvCCw,Inflation_its_cause_and_cure_haberler.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
2fdiDHN5Udt-Y361LQsd4sW-9MvRaugYSdf-67GpgUdc6W2,IntAndEurMonLawAnInt(spInLaw.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
A6nYBo8DxGh-yjpHiJzBqUn-sHymHo6UNwy-SxLGCSRJvDT,Intellectual Property and Development.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
DfihytYw2V3-TQaV5byWDNE-rufdGKssKFt-hnShJsVS6eg,Intellectual Property Valuation and Innovation Towards global harmonisation.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
toLsnCNHQ59-SVW3XFdFp6a-MrMikpRB5i2-pvAtoDPZmp,Interest-Rate-Models-Theory-and-Practice.pdf,,bank;contract;insurance;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
HLVMhCJYAiY-kKuYUq7K5mV-kuy9aY6eXCq-vP6FrAZ6t3X,interest-rates-an-introduction (1).pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
4oy4sZX5m5f-ozfrRNoT5Hd-R4LfQVto8tW-qxLsbLGn6AA,interest-rates-an-introduction.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
5ZFAFPnUFu4-GX9j25CWng1-vdDp2YpeHUt-46SaLswUCyB,interest-rates-an-introduction.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
qS3x4NGXcCz-hcbgeKLsQ7H-95zw5PfPwsz-fWizDoDUS6,interest-rates-in-financial-analysis-and-valuation.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
DirEg2xnoNB-EbfZY4zSsTZ-QAcg7phrUZ7-ASJu6yXTTar,interestprices.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
BPLjngNexti-CWjnFvUN7iR-jzgumcYtRtD-vAdiTxWtD7x,International Banking for a New Century.pdf,,bank;banking;contract;insurance;receipt,,UniCredit,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious Postbank signal; matched obvious UniCredit signal; matched receipt/kasov search,"!exist:folder; content:""Postbank""; content:""UniCredit""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
2MQ3kfx8mws-8TbeQLcS2Ym-3oqt4WpQwPZ-meNi5tmVqd2,international monetary economics.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
6RLpVvfmKC5-Uwhvs4TyVJp-WB64n9CQxkf-C5x6aEbXAAE,international.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
E1fs41dKcsH-B3hALACRcjh-s8RJhBaJngM-tRcfGRPEjze,Intl Economuc Disintegration.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
9sNhwm1Hoce-gvY2grmWRej-gAVTBx7v7sx-xpxXdhbmNNr,Intl Monetary Reform ASpeSetOfPro.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
59ns75MTq5C-L13KCfPdW26-oatdjfj97RQ-wTGNVZ2Ymp8,IntlTrade-Suranovic-2006.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
7CBoUJDu4na-dEZ8rxnzpvq-UCf8gcPBaQy-oU2VLXavWb9,Intro to the theory of value.pdf,,bank,,,0.65,matched bank statement search,"!exist:folder; content:""statement""; inbox:yes"
5gE1S6oDtqC-EkKdtyox3Ji-7F1foVieaY1-92nshmPaNgG,introduction-to-international-business.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
2LnMBFJeEoX-KaSj9fjaaky-3NfSShGZtug-14j2Go7UP5T,introduction-to-investment-and-finance.pdf,,bank;contract;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""receipt""; content:""statement""; inbox:yes"
FN3FCf4uXdh-ETS8pQtZnD7-cT6xkc1Ppt5-Wr9FEqMSJqh,introduction-to-investment-and-finance.pdf,,bank;contract;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""receipt""; content:""statement""; inbox:yes"
FHLcqDdVSRi-TtKqAP4LF4c-qrg2pC9ANqG-BQik8LeEy8Z,introtoaustrian.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
HAEkwq1YYKr-g9fyBrDBMc5-TaB6bfV985t-quQaDEKRx2b,Investigation Skills for Managers.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
66uBLjisARQ-8VjRAxKrrbC-KpFxJ6vzoQF-U6fmerXkSTc,"Investment Banking Valuation, Leveraged Buyouts, and Mergers & Acquisitions, 2 edition.pdf",,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
5enM3W6rdno-obFgXxGNXph-Zj77A4tp7hw-GHNPX7bJMWS,Investment Banking Workbook.pdf,,bank;contract;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""receipt""; content:""statement""; inbox:yes"
B4oqvTi2tmF-ChRYyZzZp3f-xUVLWZJrYVQ-x47NCrFGE9T,"Investment Banks, Hedge Funds, and Pivate Equity.pdf",,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
4Do8KD3aQA4-49QX4xLiZtK-iRc9KtbCKnQ-kUKVgqyq8w4,Investments An Introduction (11th Edition).pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
CcHwpdkSdv7-D8TYpE9qKEw-X8mjwF4QyCy-MkNuAssc9rc,investments-an-introduction.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
G73GpcKoJ36-nxhRqojN9Rj-ERwVDf79t7y-asTT7gH7nCB,investments-an-introduction.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
HpA1dtqyE1n-w7VLdkvX7nR-vpWB475u13W-5CwPHQL6Abi,Invisible hand.pdf,,bank,,,0.65,matched bank statement search,"!exist:folder; content:""statement""; inbox:yes"
CampkCshmda-rvdDmAjMz4v-1y5AxDFxNuT-JaaEsMEFwPp,Its-the-Bankers-or-us.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
ALAwKvwNDci-wVFRSDGY9gh-Z1nt8okm2YZ-f2j8Bg85LWP,James-Tobin-s-Lecture.pdf,,insurance;receipt,,,0.70,matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; inbox:yes"
8mL8PQNt1hQ-A6Nscev3qQN-W6znM4YvSoZ-2fhc8d97CFT,Johnson - Historical Beginnings; the Federal Reserve (1999).pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
4FujyzQMf3u-PgNWegVepun-wSTQ1osFAsQ-yBGMKpweoXY,Josephson - Rockefeller (Internationalist); the Man who Misrules the World.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
GzU1dBnboeK-9ev8ymxzGuR-zrsYM4HFyYm-D82hakAqrEF,Kaplan - The Bank of the United States and the American Economy (1999).pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
43oCDxqoENq-5jTcyjP3se4-Vj78TZNimP6-PrX6H2QW3nf,Kemmerer - The ABC of Federal Reserve System (1918).pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
HifRm7uaYWx-HcWvYNHqMRc-cgstHcSSSbW-YhsycMAHmry,klein4.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
D43oi4bbJUq-EMNvXNYa3KU-7BWYrZAMHLy-fZxMvjvb8cD,Kotz-Bank-Control-of-Large-Corporations-in-the-United-States-1978.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
Cdf7piR5y4H-HQsTfdHQ6hM-KakDhpmKUft-YLnDP2ouTAm,"Krugman, Obstsfeld_International Economics.pdf",,bank;contract;insurance;invoice;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
7mhzE4ZUJZ1-GNDzNPtFrFA-XJ23uHv8xf4-3yy7wiFoxWY,kupdf.net_world-trade-and-payments.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
DDu5KX95cS9-JJiLHqFNfd9-ZThAzAonBYN-Xn2zaCHikq1,Lapavitsas Social-Foundations-of-MarketsMoney-and-Credit.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
9a6Jg8hriSz-3qbBkaQveDv-kdGHaod3jBU-cGJ5nPmWL5Z,leninonkautskyultraimperialism.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
BjtRgfHBRYp-eEw6nuga6iY-m4asqhXZAXE-BMTN51KPKs9,lettersmalthus.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
2akL1fQSshw-PNv2q93E87u-P4LKnbdgjNg-b94FWL7gE7E,liabilities-and-equity.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
